Year,School,Conference,Division,Wins,Losses,WinningPercentage,ConferenceWins,ConferenceLosses,ConferenceWinningPercentage,PointsScoredPerGame,PointsAgainstPerGame,SimpleRatingSystem,StrengthofSchedule,APPreseasonRank,APHighRank,APFinalRank,Notes
2018,Northwestern,Big Ten ,West,9,5,0.643,8,1,0.889,24.2,23.2,7.51,5.94,,20,21,
2018,Iowa,Big Ten ,West,9,4,0.692,5,4,0.556,31.2,17.8,13.14,3.29,,18,25,
2018,Wisconsin,Big Ten ,West,8,5,0.615,5,4,0.556,29.7,22.6,7.68,2.6,4,4,,
2018,Purdue,Big Ten ,West,6,7,0.462,5,4,0.556,30.5,30,7.04,6.51,,,,
2018,Minnesota,Big Ten ,West,7,6,0.538,3,6,0.333,28.9,26.5,5.28,4.05,,,,
2018,Nebraska,Big Ten ,West,4,8,0.333,3,6,0.333,30,31.3,3.48,4.82,,,,
2018,Illinois,Big Ten ,West,4,8,0.333,2,7,0.222,26,39.4,-6.05,0.79,,,,
2018,Middle Tennessee,C-USA ,East,8,6,0.571,7,1,0.875,28,26.7,0.65,-1.85,,,,
2018,FIU,C-USA ,East,9,4,0.692,6,2,0.75,34.6,25.2,-0.53,-7.15,,,,
2018,Marshall,C-USA ,East,9,4,0.692,6,2,0.75,28.2,21.8,0.69,-5.92,,,,
2018,Charlotte,C-USA ,East,5,7,0.417,4,4,0.5,21.7,26.6,-7.33,-4.24,,,,
2018,Florida Atlantic,C-USA ,East,5,7,0.417,3,5,0.375,31.1,31.8,-2.73,-2.15,,,,
2018,Old Dominion,C-USA ,East,4,8,0.333,2,6,0.25,30.8,35.9,-12.87,-6.79,,,,
2018,Western Kentucky,C-USA ,East,3,9,0.25,2,6,0.25,21.1,27.8,-14.11,-6.78,,,,
2018,UAB,C-USA ,West,11,3,0.786,7,1,0.875,29.9,17,1.99,-6.44,,,,
2018,Louisiana Tech,C-USA ,West,8,5,0.615,5,3,0.625,24.7,23,-4.78,-6.7,,,,
2018,North Texas,C-USA ,West,9,4,0.692,5,3,0.625,34.6,24.2,0.58,-8.42,,,,
2018,Southern Mississippi,C-USA ,West,6,5,0.545,5,3,0.625,26.2,19.8,-4.18,-7.36,,,,
2018,UTSA,C-USA ,West,3,9,0.25,2,6,0.25,14.2,31.2,-16.4,-4.4,,,,
2018,Rice,C-USA ,West,2,11,0.154,1,7,0.125,18.9,36,-19.18,-5.03,,,,
2018,UTEP,C-USA ,West,1,11,0.083,1,7,0.125,17.7,32.8,-22.88,-8.46,,,,
2018,UMass,Independent,,4,8,0.333,1,1,0.5,32.8,42.9,-11.06,-2.81,,,,
2018,New Mexico State,Independent,,3,9,0.25,1,2,0.333,25.3,41.3,-17.59,-5.84,,,,
2018,Liberty,Independent,,6,6,0.5,1,3,0.25,33.3,36.8,-9.12,-6.62,,,,
2018,Army,Independent,,11,2,0.846,1,0,1,32.8,17.7,7.27,-3.81,,19,19,
2018,Brigham Young,Independent,,7,6,0.538,2,0,1,27.2,21.4,3.07,-0.94,,20,,
2018,Notre Dame,Independent,,12,1,0.923,0,0,,31.4,18.2,17.4,5.17,12,3,5,
2018,Buffalo,MAC ,East,10,4,0.714,7,1,0.875,34.6,25.9,1.57,-5.29,,,,
2018,Ohio,MAC ,East,9,4,0.692,6,2,0.75,40.1,24.6,4.51,-5.95,,,,
2018,Miami (OH),MAC ,East,6,6,0.5,6,2,0.75,28.1,25.5,-0.73,-2.73,,,,
2018,Akron,MAC ,East,4,8,0.333,2,6,0.25,18.9,27.2,-11.66,-3.33,,,,
2018,Bowling Green,MAC ,East,3,9,0.25,2,6,0.25,24.3,40,-15.11,-4.11,,,,
2018,Kent State,MAC ,East,2,10,0.167,1,7,0.125,23.9,36.7,-15.05,-3.64,,,,
2018,Northern Illinois,MAC ,West,8,6,0.571,6,2,0.75,20.1,22.6,-1.92,-0.92,,,,
2018,Eastern Michigan,MAC ,West,7,6,0.538,5,3,0.625,27,22.1,-1.16,-4.85,,,,
2018,Toledo,MAC ,West,7,6,0.538,5,3,0.625,40.4,30.5,-0.7,-5,,,,
2018,Western Michigan,MAC ,West,7,6,0.538,5,3,0.625,32,34.5,-4.92,-3.31,,,,
2018,Ball State,MAC ,West,4,8,0.333,3,5,0.375,24.2,32.4,-10.49,-4.08,,,,
2018,Central Michigan,MAC ,West,1,11,0.083,0,8,0,15,27.3,-15.76,-4.18,,,,
2018,Utah State,Mountain West ,Mountain,11,2,0.846,7,1,0.875,47.5,22.2,9.58,-5.88,,14,22,
2018,Boise State,Mountain West ,Mountain,10,3,0.769,7,1,0.875,35.4,22.1,8.69,-0.46,22,17,23,
2018,Wyoming,Mountain West ,Mountain,6,6,0.5,4,4,0.5,20.7,22,-3.45,-2.12,,,,
2018,Air Force,Mountain West ,Mountain,5,7,0.417,3,5,0.375,30.3,25.8,-1.72,-3.8,,,,
2018,Colorado State,Mountain West ,Mountain,3,9,0.25,2,6,0.25,22.8,36.8,-12.74,-2.49,,,,
2018,New Mexico,Mountain West ,Mountain,3,9,0.25,1,7,0.125,26.6,36.2,-11.3,-3.21,,,,
2018,Fresno State,Mountain West ,West,12,2,0.857,7,1,0.875,34.6,14.1,12.32,-3.04,,16,18,
2018,Nevada,Mountain West ,West,8,5,0.615,5,3,0.625,31.1,26.9,-1.62,-3.78,,,,
2018,Hawaii,Mountain West ,West,8,6,0.571,5,3,0.625,30.8,35.1,-6.13,-4.41,,,,
2018,San Diego State,Mountain West ,West,7,6,0.538,4,4,0.5,20.6,22.2,-3.32,-1.94,,,,
2018,UNLV,Mountain West ,West,4,8,0.333,2,6,0.25,28.8,37.3,-9.98,-4.48,,,,
2018,San Jose State,Mountain West ,West,1,11,0.083,1,7,0.125,21.3,36.6,-12.93,-0.68,,,,
2018,Washington,Pac-12 ,North,10,4,0.714,7,2,0.778,26.4,16.4,11.42,3.7,6,6,13,
2018,Washington State,Pac-12 ,North,11,2,0.846,7,2,0.778,37.5,23.3,12.19,-0.04,,7,10,
2018,Stanford,Pac-12 ,North,9,4,0.692,6,3,0.667,28.4,22.9,7.71,2.87,13,7,,
2018,Oregon,Pac-12 ,North,9,4,0.692,5,4,0.556,34.8,25.4,6.67,-0.49,24,12,,
2018,California,Pac-12 ,North,7,6,0.538,4,5,0.444,21.5,20.4,1.67,0.67,,24,,
2018,Oregon State,Pac-12 ,North,2,10,0.167,1,8,0.111,26.1,45.7,-10.86,3.56,,,,
2018,Utah,Pac-12 ,South,9,5,0.643,6,3,0.667,28.1,19.4,9.91,3.06,,16,,
2018,Arizona State,Pac-12 ,South,7,6,0.538,5,4,0.556,29.9,25.5,5.37,1.67,,23,,
2018,Arizona,Pac-12 ,South,5,7,0.417,4,5,0.444,31.3,32.6,-0.57,0.76,,,,
2018,USC,Pac-12 ,South,5,7,0.417,4,5,0.444,26.1,27,2.22,3.39,15,15,,
2018,UCLA,Pac-12 ,South,3,9,0.25,3,6,0.333,24.6,34.1,-2.19,6.73,,,,
2018,Colorado,Pac-12 ,South,5,7,0.417,2,7,0.222,27.1,27.3,-1.17,0.08,,19,,
2018,Georgia,SEC ,East,11,3,0.786,7,1,0.875,37.9,19.2,20.69,6.33,3,2,7,
2018,Florida,SEC ,East,10,3,0.769,5,3,0.625,35,20,13.66,4.04,,7,7,
2018,Kentucky,SEC ,East,10,3,0.769,5,3,0.625,26.6,16.8,12.06,4.37,,11,12,
2018,Missouri,SEC ,East,8,5,0.615,4,4,0.5,36.6,25.5,13.14,5.75,,24,,
2018,South Carolina,SEC ,East,7,6,0.538,4,4,0.5,30.1,27.2,7.34,5.88,,24,,
2018,Vanderbilt,SEC ,East,6,7,0.462,3,5,0.375,28.5,26.6,6.25,5.09,,,,
2018,Tennessee,SEC ,East,5,7,0.417,2,6,0.25,22.8,27.9,0.39,6.05,,,,
2018,Alabama,SEC ,West,14,1,0.933,8,0,1,45.6,18.1,25.29,6.63,1,1,2,
2018,LSU,SEC ,West,10,3,0.769,5,3,0.625,32.4,21.8,15.2,5.67,25,4,6,
2018,Texas A&M,SEC ,West,9,4,0.692,5,3,0.625,36,25.3,13.61,7.15,,16,16,
2018,Mississippi State,SEC ,West,8,5,0.615,4,4,0.5,28.5,13.2,13.24,5.93,18,14,,
2018,Auburn,SEC ,West,8,5,0.615,3,5,0.375,30.9,19.2,10.76,5.6,9,7,,
2018,Ole Miss,SEC ,West,5,7,0.417,1,7,0.125,33.9,36.2,2.81,4.39,,,,
2018,Arkansas,SEC ,West,2,10,0.167,0,8,0,21.7,34.8,-4.63,4.96,,,,
2018,Appalachian State,Sun Belt ,East,11,2,0.846,7,1,0.875,37.3,15.5,9.76,-4.78,,25,,
2018,Troy,Sun Belt ,East,10,3,0.769,7,1,0.875,30.7,22,3.05,-4.64,,,,
2018,Georgia Southern,Sun Belt ,East,10,3,0.769,6,2,0.75,30.5,21.5,3.8,-5.05,,,,
2018,Coastal Carolina,Sun Belt ,East,5,7,0.417,2,6,0.25,26.7,33.2,-9.17,-3.25,,,,
2018,Georgia State,Sun Belt ,East,2,10,0.167,1,7,0.125,23.9,37.4,-14.41,-2.41,,,,
2018,Arkansas State,Sun Belt ,West,8,5,0.615,5,3,0.625,30.3,25.6,0.92,-4.69,,,,
2018,Louisiana,Sun Belt ,West,7,7,0.5,5,3,0.625,31.9,34.2,-2.46,-2.32,,,,
2018,Louisiana-Monroe,Sun Belt ,West,6,6,0.5,4,4,0.5,26.6,31.8,-5.5,-4.42,,,,
2018,South Alabama,Sun Belt ,West,3,9,0.25,2,6,0.25,24.2,38.8,-13.56,-2.39,,,,
2018,Texas State,Sun Belt ,West,3,9,0.25,1,7,0.125,19.8,27.7,-14.5,-6.75,,,,
2019,Clemson,ACC ,Atlantic,14,1,0.933,9,0,1,43.9,13.5,21.04,2.7,1,1,2,
2019,Louisville,ACC ,Atlantic,8,5,0.615,5,3,0.625,33.1,33.4,3.09,2.55,,,,
2019,Wake Forest,ACC ,Atlantic,8,5,0.615,4,4,0.5,31.8,29.1,3.23,0,,19,,
2019,Boston College,ACC ,Atlantic,6,7,0.462,4,4,0.5,29,32.2,-0.37,1.17,,,,
2019,Florida State,ACC ,Atlantic,6,7,0.462,4,4,0.5,27.9,27.8,1.78,2.32,,,,
2019,Syracuse,ACC ,Atlantic,5,7,0.417,2,6,0.25,28.3,30.7,-2.79,-0.62,22,21,,
2019,NC State,ACC ,Atlantic,4,8,0.333,1,7,0.125,22.1,30.1,-7.82,-0.91,,,,
2019,Miami (FL),ACC ,Coastal,6,7,0.462,4,4,0.5,25.7,20.2,1.97,-0.18,,,,
2019,Virginia,ACC ,Coastal,9,5,0.643,6,3,0.667,32.1,27.1,6.29,1.5,,18,,
2019,Virginia Tech,ACC ,Coastal,8,5,0.615,5,3,0.625,30.8,24.7,3.37,-1.63,,23,,
2019,Pittsburgh,ACC ,Coastal,8,5,0.615,4,4,0.5,21.2,22.5,0.6,0.52,,,,
2019,North Carolina,ACC ,Coastal,7,6,0.538,4,4,0.5,33.1,23.7,6.38,1.22,,,,
2019,Duke,ACC ,Coastal,5,7,0.417,3,5,0.375,25.3,29.2,0.11,2.03,,,,
2019,Georgia Tech,ACC ,Coastal,3,9,0.25,2,6,0.25,16.7,32.4,-8.49,2.42,,,,
2019,Cincinnati,American ,East,11,3,0.786,7,2,0.778,29.6,20.6,10.87,2.51,,17,21,
2019,UCF,American ,East,10,3,0.769,6,2,0.75,43.4,23,11.59,-1.87,17,15,24,
2019,Temple,American ,East,8,5,0.615,5,3,0.625,26.3,25.9,1.22,-0.09,,,,
2019,South Florida,American ,East,4,8,0.333,2,6,0.25,20.8,28.9,-3.26,2.16,,,,
2019,East Carolina,American ,East,4,8,0.333,1,7,0.125,26.8,33.7,-9.85,-2.85,,,,
2019,UConn,American ,East,2,10,0.167,0,8,0,18.9,40.5,-14.83,-1.33,,,,
2019,Memphis,American ,West,12,2,0.857,8,1,0.889,40.4,26.4,13.66,2.09,,15,17,
2019,Navy,American ,West,11,2,0.846,7,1,0.875,37.2,22.3,12.6,0.83,,20,20,
2019,SMU,American ,West,10,3,0.769,6,2,0.75,41.8,33.4,9.02,0.64,,15,,
2019,Tulane,American ,West,7,6,0.538,3,5,0.375,33.1,26.3,3.98,1.21,,,,
2019,Houston,American ,West,4,8,0.333,2,6,0.25,30.7,34,-0.41,3.25,,,,
2019,Tulsa,American ,West,4,8,0.333,2,6,0.25,26.4,31.3,0.43,5.01,,,,
2019,Oklahoma,Big 12,,12,2,0.857,9,1,0.9,42.1,27.3,15.79,4.36,4,4,7,
2019,Baylor,Big 12,,11,3,0.786,8,2,0.8,33.6,19.8,12.12,2.62,,8,13,
2019,Kansas State,Big 12,,8,5,0.615,5,4,0.556,29.6,21.4,7.02,2.64,,20,,
2019,Oklahoma State,Big 12,,8,5,0.615,5,4,0.556,32.5,26.8,7.39,3.46,,21,,
2019,Texas,Big 12,,8,5,0.615,5,4,0.556,35.2,27.5,12.18,5.8,10,9,25,
2019,Iowa State,Big 12,,7,6,0.538,5,4,0.556,32.2,25.9,7.92,4.53,21,21,,
2019,TCU,Big 12,,5,7,0.417,3,6,0.333,30.3,26.4,5.27,3.6,,25,,
2019,West Virginia,Big 12,,5,7,0.417,3,6,0.333,20.6,28.8,-2.92,3.16,,,,
2019,Texas Tech,Big 12,,4,8,0.333,2,7,0.222,30.5,30.3,-0.65,1.1,,,,
2019,Kansas,Big 12,,3,9,0.25,1,8,0.111,23.5,36.1,-5.73,3.19,,,,
2019,Ohio State,Big Ten ,East,13,1,0.929,10,0,1,46.9,13.7,27.39,7.32,5,2,3,
2019,Penn State,Big Ten ,East,11,2,0.846,7,2,0.778,35.8,16,17.34,4.88,15,5,9,
2019,Michigan,Big Ten ,East,9,4,0.692,6,3,0.667,31.7,20.7,15.5,7.88,7,7,18,
2019,Indiana,Big Ten ,East,8,5,0.615,5,4,0.556,31.8,24.4,5.79,1.49,,24,,
2019,Michigan State,Big Ten ,East,7,6,0.538,4,5,0.444,22.4,22.5,6.06,5.6,18,18,,
2019,Maryland,Big Ten ,East,3,9,0.25,1,8,0.111,25.3,34.7,-3.18,4.57,,21,,
2019,Rutgers,Big Ten ,East,2,10,0.167,0,9,0,13.3,36.7,-11.16,4.93,,,,
2019,Minnesota,Big Ten ,West,11,2,0.846,7,2,0.778,34.1,22.5,11.73,2.11,,7,10,
2019,Wisconsin,Big Ten ,West,10,4,0.714,7,3,0.7,34.1,16.9,17.73,7.73,19,6,11,
2019,Iowa,Big Ten ,West,10,3,0.769,6,3,0.667,25.8,14,14.6,4.44,20,14,15,
2019,Illinois,Big Ten ,West,6,7,0.462,4,5,0.444,26.7,26.2,-0.08,0.61,,,,
2019,Nebraska,Big Ten ,West,5,7,0.417,3,6,0.333,28,27.8,2.67,4,24,24,,
2019,Purdue,Big Ten ,West,4,8,0.333,3,6,0.333,25.8,30.6,-0.52,4.15,,,,
2019,Northwestern,Big Ten ,West,3,9,0.25,1,8,0.111,16.3,23.6,-3.13,3.46,,,,
2019,Florida Atlantic,C-USA ,East,11,3,0.786,8,1,0.889,36.4,22.7,8.28,-2.43,,,,
2019,Marshall,C-USA ,East,8,5,0.615,6,2,0.75,25.8,25,-0.54,-2.38,,,,
2019,Western Kentucky,C-USA ,East,9,4,0.692,6,2,0.75,25.4,20.1,0.31,-5.08,,,,
2019,Charlotte,C-USA ,East,7,6,0.538,5,3,0.625,29.8,32.4,-6.88,-5.41,,,,
2019,FIU,C-USA ,East,6,7,0.462,3,5,0.375,26.5,27.2,-8.19,-6.96,,,,
2019,Middle Tennessee,C-USA ,East,4,8,0.333,3,5,0.375,26.3,29.9,-6.11,-2.69,,,,
2019,Old Dominion,C-USA ,East,1,11,0.083,0,8,0,16.3,29.8,-17.12,-4.2,,,,
2019,Louisiana Tech,C-USA ,West,10,3,0.769,6,2,0.75,32.5,21.8,-1.05,-9.51,,,,
2019,UAB,C-USA ,West,9,5,0.643,6,3,0.667,23.1,21.6,-4.6,-7.88,,,,
2019,Southern Mississippi,C-USA ,West,7,6,0.538,5,3,0.625,26.6,26.2,-2.9,-3.67,,,,
2019,North Texas,C-USA ,West,4,8,0.333,3,5,0.375,30.6,32.5,-9.47,-6.3,,,,
2019,UTSA,C-USA ,West,4,8,0.333,3,5,0.375,20.3,33.9,-14.08,-5.08,,,,
2019,Rice,C-USA ,West,3,9,0.25,3,5,0.375,17.9,25.9,-10.46,-3.21,,,,
2019,UTEP,C-USA ,West,1,11,0.083,0,8,0,19.6,35.9,-23.1,-8.52,,,,
2019,Liberty,Independent,,8,5,0.615,3,1,0.75,32.8,28.1,-5.7,-8.54,,,,
2019,New Mexico State,Independent,,2,10,0.167,0,2,0,21.7,41,-16.86,-3.78,,,,
2019,UMass,Independent,,1,11,0.083,0,3,0,19.8,52.7,-29.95,-8.87,,,,
2019,Brigham Young,Independent,,7,6,0.538,2,0,1,28.5,25.5,0.85,-1.23,,,,
2019,Army,Independent,,5,8,0.385,1,0,1,28.5,23,-4.23,-4.7,,,,
2019,Notre Dame,Independent,,11,2,0.846,,,,36.8,17.9,17.22,3.3,9,7,12,
2019,Miami (OH),MAC ,East,8,6,0.571,7,2,0.778,24.1,28.1,-3.03,-1.67,,,,
2019,Buffalo,MAC ,East,8,5,0.615,5,3,0.625,31.5,21.3,1.44,-6.49,,,,
2019,Kent State,MAC ,East,7,6,0.538,5,3,0.625,29.2,31.8,-4.19,-3.73,,,,
2019,Ohio,MAC ,East,7,6,0.538,5,3,0.625,34.3,26.5,-2.7,-6.32,,,,
2019,Bowling Green,MAC ,East,3,9,0.25,2,6,0.25,16,38.6,-16.08,-3.66,,,,
2019,Akron,MAC ,East,0,12,0,0,8,0,10.5,36.3,-26.64,-7.06,,,,
2019,Central Michigan,MAC ,West,8,6,0.571,6,3,0.667,30.4,28.3,-2.98,-6.41,,,,
2019,Western Michigan,MAC ,West,7,6,0.538,5,3,0.625,33.1,25.9,-1.77,-5.85,,,,
2019,Ball State,MAC ,West,5,7,0.417,4,4,0.5,34.8,31.4,-3.51,-4.43,,,,
2019,Northern Illinois,MAC ,West,5,7,0.417,4,4,0.5,22.8,28.2,-10.01,-5.68,,,,
2019,Toledo,MAC ,West,6,6,0.5,3,5,0.375,27.3,32.2,-8.76,-5.26,,,,
2019,Eastern Michigan,MAC ,West,6,7,0.462,3,5,0.375,29.2,30.6,-7.5,-5.81,,,,
2019,Boise State,Mountain West ,Mountain,12,2,0.857,9,0,1,34.7,21.9,8.94,-2.28,,14,23,
2019,Air Force,Mountain West ,Mountain,11,2,0.846,7,1,0.875,34.1,19.8,10.47,-2.22,,22,22,
2019,Utah State,Mountain West ,Mountain,7,6,0.538,6,2,0.75,29.2,30.7,-1.93,-0.31,,,,
2019,Wyoming,Mountain West ,Mountain,8,5,0.615,4,4,0.5,25.4,17.8,1.33,-4.28,,,,
2019,Colorado State,Mountain West ,Mountain,4,8,0.333,3,5,0.375,28.1,31.2,-6.84,-3.59,,,,
2019,New Mexico,Mountain West ,Mountain,2,10,0.167,0,8,0,22.3,37.2,-13.7,-2.2,,,,
2019,San Diego State,Mountain West ,West,10,3,0.769,5,3,0.625,21.2,12.7,1.69,-5.85,,24,,
2019,Hawaii,Mountain West ,West,10,5,0.667,5,4,0.556,33.9,31.9,0.19,-1.75,,,,
2019,Nevada,Mountain West ,West,7,6,0.538,4,4,0.5,21.3,31.9,-8.64,-4.8,,,,
2019,San Jose State,Mountain West ,West,5,7,0.417,2,6,0.25,30.1,31.9,-6.08,-3.83,,,,
2019,Fresno State,Mountain West ,West,4,8,0.333,2,6,0.25,30,30.1,-4.53,-3.12,,,,
2019,UNLV,Mountain West ,West,4,8,0.333,2,6,0.25,24.2,33,-11.55,-3.97,,,,
2019,Oregon,Pac-12 ,North,12,2,0.857,9,1,0.9,35.4,16.5,17.02,3.6,11,5,5,
2019,California,Pac-12 ,North,8,5,0.615,4,5,0.444,21.2,21.9,3.39,2.69,,15,,
2019,Washington,Pac-12 ,North,8,5,0.615,4,5,0.444,32,19.4,12.38,2.68,13,13,,
2019,Oregon State,Pac-12 ,North,5,7,0.417,4,5,0.444,31.2,32.5,2.01,3.18,,,,
2019,Washington State,Pac-12 ,North,6,7,0.462,3,6,0.333,37.8,31.4,3.86,2.01,23,19,,
2019,Stanford,Pac-12 ,North,4,8,0.333,3,6,0.333,21.7,29.8,-2.38,5.7,25,23,,
2019,Utah,Pac-12 ,South,11,3,0.786,8,2,0.8,32.3,15,14.86,2.29,14,5,16,
2019,USC,Pac-12 ,South,8,5,0.615,7,2,0.778,32.5,29.4,8.87,5.64,,21,,
2019,Arizona State,Pac-12 ,South,8,5,0.615,4,5,0.444,24.8,22.4,4.72,2.34,,17,,
2019,UCLA,Pac-12 ,South,4,8,0.333,4,5,0.444,26.7,34.8,-0.55,4.95,,,,
2019,Colorado,Pac-12 ,South,5,7,0.417,3,6,0.333,23.5,31.8,-0.02,5.07,,,,
2019,Arizona,Pac-12 ,South,4,8,0.333,2,7,0.222,26.9,35.8,-4.25,3.17,,,,
2019,Florida,SEC ,East,11,2,0.846,6,2,0.75,33.2,15.5,15.22,2.91,8,6,6,
2019,Georgia,SEC ,East,12,2,0.857,7,2,0.778,30.8,12.6,17.64,5.21,3,3,4,
2019,Tennessee,SEC ,East,8,5,0.615,5,3,0.625,24.2,21.7,5.13,2.74,,,,
2019,Kentucky,SEC ,East,8,5,0.615,3,5,0.375,27.2,19.3,5.92,0.15,,,,
2019,Missouri,SEC ,East,6,6,0.5,3,5,0.375,25.3,19.4,2.88,0.46,,22,,
2019,South Carolina,SEC ,East,4,8,0.333,3,5,0.375,22.4,26.1,1.34,7.34,,,,
2019,Vanderbilt,SEC ,East,3,9,0.25,1,7,0.125,16.5,31.8,-10.28,2.97,,,,
2019,LSU,SEC ,West,15,0,1,9,0,1,48.4,21.9,25.8,6.6,6,1,1,
2019,Alabama,SEC ,West,11,2,0.846,6,2,0.75,47.2,18.6,21.11,2.81,2,1,8,
2019,Auburn,SEC ,West,9,4,0.692,5,3,0.625,33.2,19.5,16.26,7.72,16,7,14,
2019,Texas A&M,SEC ,West,8,5,0.615,4,4,0.5,29.5,22.5,10.02,5.09,12,12,,
2019,Mississippi State,SEC ,West,6,7,0.462,3,5,0.375,27.6,28.8,4.87,5.95,,,,
2019,Ole Miss,SEC ,West,4,8,0.333,2,6,0.25,26.6,26.5,2.24,3.82,,,,
2019,Arkansas,SEC ,West,2,10,0.167,0,8,0,21.4,36.8,-6.58,4.84,,,,
2019,Appalachian State,Sun Belt ,East,13,1,0.929,8,1,0.889,38.8,20,11.49,-3.8,,19,19,
2019,Georgia Southern,Sun Belt ,East,7,6,0.538,5,3,0.625,28.2,28.2,-0.07,-1.61,,,,
2019,Georgia State,Sun Belt ,East,7,6,0.538,4,4,0.5,31.2,36.2,-6.61,-3.84,,,,
2019,Troy,Sun Belt ,East,5,7,0.417,3,5,0.375,33.8,34.8,-5.01,-5.42,,,,
2019,Coastal Carolina,Sun Belt ,East,5,7,0.417,2,6,0.25,30.3,30.5,-7.02,-6.02,,,,
2019,Louisiana,Sun Belt ,West,11,3,0.786,7,2,0.778,37.9,19.7,8.68,-3.25,,,,
2019,Arkansas State,Sun Belt ,West,8,5,0.615,5,3,0.625,33.7,34.2,-1.78,-3.93,,,,
2019,Louisiana-Monroe,Sun Belt ,West,5,7,0.417,4,4,0.5,31.6,38.7,-4.92,-1.26,,,,
2019,Texas State,Sun Belt ,West,3,9,0.25,2,6,0.25,18.4,32.6,-12.38,-1.29,,,,
2019,South Alabama,Sun Belt ,West,2,10,0.167,1,7,0.125,18.4,30.7,-12.28,-1.44,,,,
